"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"ROU","Romania","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2000","2000",11.134889404794,,
"ROU","Romania","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2001","2001",11.11966083453,,
"ROU","Romania","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2002","2002",11.035182998124,,
"ROU","Romania","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2003","2003",10.359535681439,,
"ROU","Romania","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2004","2004",11.271808712278,,
"ROU","Romania","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2005","2005",12.387612668761,,
"ROU","Romania","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2006","2006",12.206423022626,,
"ROU","Romania","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2007","2007",13.408046800979,,
"ROU","Romania","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2008","2008",14.923647164081,,
"ROU","Romania","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2009","2009",13.732671094868,,
"ROU","Romania","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2010","2010",11.740085665583,,
"ROU","Romania","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2011","2011",10.016117113722,,
"ROU","Romania","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2012","2012",10.180458853522,,
"ROU","Romania","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2013","2013",9.3125930227211,,
"ROU","Romania","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2014","2014",9.1315581778453,,
"ROU","Romania","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2015","2015",9.5530716784177,,
"ROU","Romania","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2016","2016",9.7095425617773,,
"ROU","Romania","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2017","2017",9.9598161492472,,
"ROU","Romania","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2018","2018",9.5871565992964,,
"ROU","Romania","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2019","2019",9.6223098829795,,
"ROU","Romania","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2018","2018",2.4325409616706,,
"ROU","Romania","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2019","2019",2.2745160247219,,
"ROU","Romania","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2010","2010",57.654991753177,,
"ROU","Romania","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2011","2011",47.075839223645,,
"ROU","Romania","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2012","2012",45.814543088555,,
"ROU","Romania","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2013","2013",39.326317568995,,
"ROU","Romania","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2014","2014",36.60746647336,,
"ROU","Romania","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2015","2015",36.283134954862,,
"ROU","Romania","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2016","2016",35.627816888293,,
"ROU","Romania","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2017","2017",35.300716508649,,
"ROU","Romania","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2018","2018",32.81252746094,,
"RUS","Russian Federation","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2000","2000",20.187334287474,,
"RUS","Russian Federation","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2001","2001",21.178753985865,,
"RUS","Russian Federation","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2002","2002",22.877848331861,,
"RUS","Russian Federation","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2003","2003",24.612748114883,,
"RUS","Russian Federation","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2004","2004",23.95130343096,,
"RUS","Russian Federation","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2005","2005",23.660312577555,,
"RUS","Russian Federation","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2006","2006",22.875975560847,,
"RUS","Russian Federation","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2007","2007",23.324094681931,,
"RUS","Russian Federation","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2008","2008",20.9720497417,,
"RUS","Russian Federation","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2009","2009",19.371035049261,,
"RUS","Russian Federation","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2010","2010",18.597899153534,,
"RUS","Russian Federation","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2011","2011",19.552897635485,,
"RUS","Russian Federation","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2012","2012",19.546552795968,,
"RUS","Russian Federation","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2013","2013",18.831834643322,,
"RUS","Russian Federation","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2014","2014",18.744307063373,,
"RUS","Russian Federation","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2015","2015",16.040598244778,,
"RUS","Russian Federation","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2016","2016",14.069324344115,,
"RUS","Russian Federation","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2017","2017",13.209986697347,,
"RUS","Russian Federation","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2018","2018",12.606775962814,,
"RUS","Russian Federation","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2019","2019",11.759185427563,,
"RUS","Russian Federation","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2020","2020",11.210972504736,,
"RUS","Russian Federation","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2018","2018",799.63122311002,,
"SRB","""Serbia, Republic of""","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2000","2000",13.942945149146,,
"SRB","""Serbia, Republic of""","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2001","2001",16.965567627511,,
"SRB","""Serbia, Republic of""","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2002","2002",11.298572858187,,
"SRB","""Serbia, Republic of""","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2003","2003",11.469682007745,,
"SRB","""Serbia, Republic of""","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2004","2004",12.769395042875,,
"SRB","""Serbia, Republic of""","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2005","2005",11.302595202189,,
"SRB","""Serbia, Republic of""","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2006","2006",12.143177780575,,
"SRB","""Serbia, Republic of""","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2007","2007",13.032441974813,,
"SRB","""Serbia, Republic of""","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2008","2008",12.203713030708,,
"SRB","""Serbia, Republic of""","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2009","2009",11.037034578292,,
"SRB","""Serbia, Republic of""","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2010","2010",8.9968560376859,,
"SRB","""Serbia, Republic of""","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2011","2011",10.063450887249,,
"SRB","""Serbia, Republic of""","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2012","2012",9.5012180033635,,
"SRB","""Serbia, Republic of""","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2013","2013",9.0171426210461,,
"SRB","""Serbia, Republic of""","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2014","2014",7.5169242989627,,
"SRB","""Serbia, Republic of""","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2015","2015",8.4702968113208,,
"SRB","""Serbia, Republic of""","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2016","2016",8.585610007591,,
"SRB","""Serbia, Republic of""","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2017","2017",8.2326120254818,,
"SRB","""Serbia, Republic of""","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2018","2018",7.7621471874962,,
"SRB","""Serbia, Republic of""","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2019","2019",7.6455296329066,,
"SRB","""Serbia, Republic of""","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2020","2020",7.1313380854329,,
"SRB","""Serbia, Republic of""","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2021","2021",7.5685870324681,,
"SVK","Slovak Republic","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2000","2000",12.025119137754,,
"SVK","Slovak Republic","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2001","2001",11.619547387954,,
"SVK","Slovak Republic","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2002","2002",11.642370193152,,
"SVK","Slovak Republic","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2003","2003",12.15251348594,,
"SVK","Slovak Republic","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2004","2004",11.317355015003,,
"SVK","Slovak Republic","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2005","2005",11.16734697524,,
"SVK","Slovak Republic","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2006","2006",11.31572472564,,
"SVK","Slovak Republic","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2007","2007",12.298539320533,,
"SVK","Slovak Republic","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2008","2008",11.265546593724,,
"SVK","Slovak Republic","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2009","2009",7.129057854161,,
"SVK","Slovak Republic","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2010","2010",6.5474304766752,,
"SVK","Slovak Republic","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2011","2011",6.0203201550686,,
"SVK","Slovak Republic","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2012","2012",6.5093824796642,,
"SVK","Slovak Republic","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2013","2013",4.6366484014739,,
"SVK","Slovak Republic","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2014","2014",5.4441614505756,,
"SVK","Slovak Republic","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2015","2015",5.715548929616,,
"SVK","Slovak Republic","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2016","2016",5.0637125520043,,
"SVK","Slovak Republic","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2017","2017",5.0742457758742,,
"SVK","Slovak Republic","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2018","2018",4.7734703735479,,
"SVK","Slovak Republic","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2019","2019",4.9503616239166,,
"SVK","Slovak Republic","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2020","2020",4.5247816060117,,
"SVK","Slovak Republic","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2021","2021",4.5344005880402,,
"SVK","Slovak Republic","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2016","2016",68.459049041573,,
"SVK","Slovak Republic","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2017","2017",63.933287004864,,
"SVK","Slovak Republic","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2018","2018",65.048786589942,,
"SVK","Slovak Republic","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2019","2019",64.794816414687,,
"SVK","Slovak Republic","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2020","2020",62.154001006543,,
"SVK","Slovak Republic","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2021","2021",67.987888797137,,
"SVN","Slovenia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2000","2000",15.737144437322,,
"SVN","Slovenia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2001","2001",13.95540294971,,
"SVN","Slovenia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2002","2002",13.43674950991,,
"SVN","Slovenia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2003","2003",12.125870544807,,
"SVN","Slovenia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2004","2004",13.720498424646,,
"SVN","Slovenia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2005","2005",12.896943424408,,
"SVN","Slovenia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2006","2006",13.055168551195,,
"SVN","Slovenia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2007","2007",14.518448339595,,
"SVN","Slovenia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2008","2008",10.587162027115,,
"SVN","Slovenia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2009","2009",8.3837132397463,,
"SVN","Slovenia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2010","2010",6.7363636230507,,
"SVN","Slovenia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2011","2011",6.8685233113297,,
"SVN","Slovenia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2012","2012",6.3193948547487,,
"SVN","Slovenia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2013","2013",6.0680996119814,,
"SVN","Slovenia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2014","2014",5.2376841676447,,
"SVN","Slovenia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2015","2015",5.8152748856208,,
"SVN","Slovenia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2016","2016",6.2952714763186,,
"SVN","Slovenia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2017","2017",5.0329366992065,,
"SVN","Slovenia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2018","2018",4.3878809620935,,
"SVN","Slovenia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2019","2019",4.8841568963577,,
"SVN","Slovenia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2020","2020",3.8051406498895,,
"SVN","Slovenia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2021","2021",5.4105183324023,,
"SVN","Slovenia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2000","2000",23.45271991608,,
"SVN","Slovenia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2001","2001",20.385715333284,,
"SVN","Slovenia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2002","2002",19.058455411748,,
"SVN","Slovenia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2003","2003",16.659782459039,,
"SVN","Slovenia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2004","2004",18.145695364238,,
"SVN","Slovenia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2005","2005",16.624782524647,,
"SVN","Slovenia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2006","2006",16.404733579613,,
"SVN","Slovenia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2007","2007",17.176691288545,,
"SVN","Slovenia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2008","2008",12.265719034791,,
"SVN","Slovenia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2009","2009",9.5584125209614,,
"SVN","Slovenia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2010","2010",7.7415011780545,,
"SVN","Slovenia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2011","2011",10.630277442702,"B","Break"
"SVN","Slovenia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2012","2012",10.065035614741,,
"SVN","Slovenia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2013","2013",9.8347757671125,,
"SVN","Slovenia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2014","2014",8.3597801687437,,
"SVN","Slovenia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2015","2015",5.924463095532,,
"SVN","Slovenia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2016","2016",6.503576967332,,
"SVN","Slovenia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2017","2017",4.9744104845267,,
"SVN","Slovenia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2018","2018",4.2141335556173,,
"SVN","Slovenia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2019","2019",4.6212395795578,,
"SVN","Slovenia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2020","2020",4.2723631508678,,
"SVN","Slovenia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2021","2021",5.6724884311091,,
"ESP","Spain","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2000","2000",14.237870645593,,
"ESP","Spain","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2001","2001",13.505371745088,,
"ESP","Spain","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2002","2002",12.905621362344,,
"ESP","Spain","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2003","2003",12.797585643854,,
"ESP","Spain","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2004","2004",11.045644652921,,
"ESP","Spain","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2005","2005",10.175667715197,,
"ESP","Spain","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2006","2006",9.2438014106212,,
"ESP","Spain","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2007","2007",8.452952113374,,
"ESP","Spain","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2008","2008",6.7458607507238,,
"ESP","Spain","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2009","2009",5.8538126546143,,
"ESP","Spain","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2010","2010",5.3202341925011,,
"ESP","Spain","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2011","2011",4.4071055634637,,
"ESP","Spain","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2012","2012",4.0685817935134,,
"ESP","Spain","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2013","2013",3.6036001252251,,
"ESP","Spain","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2014","2014",3.6316006223806,,
"ESP","Spain","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2015","2015",3.6365725254427,,
"ESP","Spain","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2016","2016",3.8938077313467,,
"ESP","Spain","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2017","2017",3.927608719858,,
"ESP","Spain","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2018","2018",3.8591595656492,,
"ESP","Spain","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2019","2019",3.7233607066468,,
"ESP","Spain","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2020","2020",2.8925276699302,,
"ESP","Spain","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2010","2010",0.76220227242703,,
"ESP","Spain","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2011","2011",0.63144057895867,,
"ESP","Spain","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2012","2012",0.5854969182802,,
"ESP","Spain","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2013","2013",0.52250302336422,,
"ESP","Spain","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2014","2014",0.52507049880204,,
"ESP","Spain","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2015","2015",0.51864464550838,,
"ESP","Spain","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2016","2016",0.54476009262125,,
"ESP","Spain","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2017","2017",0.53830065014952,,
"ESP","Spain","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2018","2018",0.51986895387513,,
"ESP","Spain","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2019","2019",0.49588868720237,,
"ESP","Spain","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2020","2020",0.3839921573666,,
"ESP","Spain","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2000","2000",27.70157499952,,
"ESP","Spain","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2001","2001",25.344309589217,,
"ESP","Spain","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2002","2002",23.434076047894,,
"ESP","Spain","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2003","2003",22.842757716147,,
"ESP","Spain","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2004","2004",19.614008232836,,
"ESP","Spain","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2005","2005",18.125211671624,,
"ESP","Spain","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2006","2006",16.556598635614,,
"ESP","Spain","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2007","2007",14.895192082911,,
"ESP","Spain","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2008","2008",12.31390120279,,
"ESP","Spain","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2009","2009",10.883382590598,,
"ESP","Spain","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2010","2010",10.276571656071,,
"ESP","Spain","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2011","2011",8.7779851541261,,
"ESP","Spain","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2012","2012",8.4847403972624,,
"ESP","Spain","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2013","2013",7.6233000721491,,
"ESP","Spain","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2014","2014",7.5800780460642,,
"ESP","Spain","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2015","2015",7.3167561947669,,
"ESP","Spain","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2016","2016",7.5620527004048,,
"ESP","Spain","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2017","2017",7.4797372691193,,
"ESP","Spain","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2018","2018",7.2184562256187,,
"SWE","Sweden","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2000","2000",6.6613248326863,,
"SWE","Sweden","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2001","2001",6.5535366615857,,
"SWE","Sweden","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2002","2002",6.2745393311655,,
"SWE","Sweden","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2003","2003",5.9051850538762,,
"SWE","Sweden","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2004","2004",5.3371695722181,,
"SWE","Sweden","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2005","2005",4.8728776956427,,
"SWE","Sweden","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2006","2006",4.9006085013994,,
"SWE","Sweden","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2007","2007",5.1486145963552,,
"SWE","Sweden","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2008","2008",4.3060263652463,,
"SWE","Sweden","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2009","2009",3.8500771359728,,
"SWE","Sweden","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2010","2010",2.8363875682626,"B","Break"
"SWE","Sweden","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2011","2011",3.3759425255839,,
"SWE","Sweden","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2012","2012",2.993894346414,,
"SWE","Sweden","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2013","2013",2.7082264148113,,
"SWE","Sweden","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2014","2014",2.784621874133,,
"SWE","Sweden","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2015","2015",2.6430766800426,,
"SWE","Sweden","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2016","2016",2.7209280178493,,
"SWE","Sweden","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2017","2017",2.505543515027,,
"SWE","Sweden","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2018","2018",3.1842082141958,,
"SWE","Sweden","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2019","2019",2.1500382288472,,
"SWE","Sweden","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2020","2020",1.9703592293268,,
"SWE","Sweden","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2021","2021",2.0161656159084,,
"SWE","Sweden","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2002","2002",1.2000765477398,,
"SWE","Sweden","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2003","2003",1.1179895293623,,
